img	modality	set	source	img_path	higher_modality	split_set	labeled	split_set_al	High_Confidence_Samples
PMC5203891_CRID2016-3830813.004.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5203891_CRID2016-3830813.004.png	ORGANISMS	VAL	LABELED	VAL	0
PMC5204110_CRID2016-3629047.003.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5204110_CRID2016-3629047.003.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5204356_eplasty16e38_fig9.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5204356_eplasty16e38_fig9.png	ORGANISMS	VAL	LABELED	VAL	0
PMC5206424_CRIA2016-6124086.003.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5206424_CRIA2016-6124086.003.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5207553_medi-95-e5674-g001.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5207553_medi-95-e5674-g001.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5295174_WJCCM-6-85-g003.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295174_WJCCM-6-85-g003.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5295488_kjtcvs-50-064f3.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295488_kjtcvs-50-064f3.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5295512_cr-07-209-g002.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295512_cr-07-209-g002.png	ORGANISMS	VAL	LABELED	VAL	0
PMC5295524_cr-06-289-g004.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295524_cr-06-289-g004.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5295533_cr-07-036-g002.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295533_cr-07-036-g002.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5295538_cr-06-255-g002.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295538_cr-06-255-g002.png	ORGANISMS	VAL	LABELED	VAL	0
PMC5295539_cr-06-257-g002.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295539_cr-06-257-g002.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5295539_cr-06-257-g003.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295539_cr-06-257-g003.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5295541_cr-06-263-g002.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295541_cr-06-263-g002.png	ORGANISMS	VAL	LABELED	VAL	0
PMC5295560_cr-06-236-g004.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295560_cr-06-236-g004.png	ORGANISMS	VAL	LABELED	VAL	0
PMC5295560_cr-06-236-g005.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295560_cr-06-236-g005.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5295572_cr-06-324-g003.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295572_cr-06-324-g003.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5296396_kjae-70-95-g003.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5296396_kjae-70-95-g003.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5296624_WJCP-6-10-g002.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5296624_WJCP-6-10-g002.png	ORGANISMS	VAL	LABELED	VAL	0
PMC5296624_WJCP-6-10-g003.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5296624_WJCP-6-10-g003.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5296846_IJOrtho-51-36-g002.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5296846_IJOrtho-51-36-g002.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5296856_IJOrtho-51-99-g003.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5296856_IJOrtho-51-99-g003.png	ORGANISMS	TEST	LABELED	TEST	0
PMC2566560_1757-1626-1-201-1-1.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC2566560_1757-1626-1-201-1-1.png	ORGANISMS	VAL	LABELED	VAL	0
PMC2908812_kjo-20-18-g001-9.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC2908812_kjo-20-18-g001-9.png	ORGANISMS	TEST	LABELED	TEST	0
PMC2908812_kjo-20-18-g003-10.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC2908812_kjo-20-18-g003-10.png	ORGANISMS	VAL	LABELED	VAL	0
PMC2908812_kjo-20-18-g003-7.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC2908812_kjo-20-18-g003-7.png	ORGANISMS	TEST	LABELED	TEST	0
PMC2908812_kjo-20-18-g003-9.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC2908812_kjo-20-18-g003-9.png	ORGANISMS	TEST	LABELED	TEST	0
PMC2999551_opth-4-1379f5-4.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC2999551_opth-4-1379f5-4.png	ORGANISMS	VAL	LABELED	VAL	0
PMC3580345_IJPS-45-468-g007-1.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC3580345_IJPS-45-468-g007-1.png	ORGANISMS	TEST	LABELED	TEST	0
PMC3649219_jscr-2011-3-4fig3-3.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC3649219_jscr-2011-3-4fig3-3.png	ORGANISMS	TEST	LABELED	TEST	0
PMC3676952_SRCM2013-160295.004-11.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC3676952_SRCM2013-160295.004-11.png	ORGANISMS	TEST	LABELED	TEST	0
PMC3676952_SRCM2013-160295.004-6.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC3676952_SRCM2013-160295.004-6.png	ORGANISMS	VAL	LABELED	VAL	0
PMC3920424_gr4-2.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC3920424_gr4-2.png	ORGANISMS	VAL	LABELED	VAL	0
PMC3920424_gr4-3.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC3920424_gr4-3.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4122490_pone.0104411.g004-2.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4122490_pone.0104411.g004-2.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4384962_40510_2013_Article_32_Fig6_HTML-1.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4384962_40510_2013_Article_32_Fig6_HTML-1.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4387367_or-2015-1-5820-g002-13.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4387367_or-2015-1-5820-g002-13.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4387367_or-2015-1-5820-g002-15.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4387367_or-2015-1-5820-g002-15.png	ORGANISMS	VAL	LABELED	VAL	0
PMC4387634_DRJ-12-192-g005-3.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4387634_DRJ-12-192-g005-3.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4387634_DRJ-12-192-g005-5.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4387634_DRJ-12-192-g005-5.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4387831_JNRP-6-267-g007-1.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4387831_JNRP-6-267-g007-1.png	ORGANISMS	VAL	LABELED	VAL	0
PMC4554315_jds-16-214-g002-1.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4554315_jds-16-214-g002-1.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4554334_amjcaserep-16-568-g001-1.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4554334_amjcaserep-16-568-g001-1.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4555809_JISP-19-462-g002-3.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4555809_JISP-19-462-g002-3.png	ORGANISMS	VAL	LABELED	VAL	0
PMC4556925_JMedLife-08-388-g005-1.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4556925_JMedLife-08-388-g005-1.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4660491_JCVJS-6-162-g009-0.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4660491_JCVJS-6-162-g009-0.png	ORGANISMS	VAL	LABELED	VAL	0
PMC4661983_12891_2015_828_Fig5_HTML-7.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4661983_12891_2015_828_Fig5_HTML-7.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4663035_13019_2015_370_Fig3_HTML-6.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4663035_13019_2015_370_Fig3_HTML-6.png	ORGANISMS	VAL	LABELED	VAL	0
PMC4831184_12891_2016_1017_Fig3_HTML-11.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4831184_12891_2016_1017_Fig3_HTML-11.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4831184_12891_2016_1017_Fig3_HTML-8.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4831184_12891_2016_1017_Fig3_HTML-8.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4832514_12890_2016_209_Fig2_HTML-2.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4832514_12890_2016_209_Fig2_HTML-2.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5030418_CRIOR2016-3204813.006-0.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5030418_CRIOR2016-3204813.006-0.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5033777_11832_2016_758_Fig3_HTML-2.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5033777_11832_2016_758_Fig3_HTML-2.png	ORGANISMS	VAL	LABELED	VAL	0
PMC5207581_medi-95-e5744-g001-2.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5207581_medi-95-e5744-g001-2.png	ORGANISMS	VAL	LABELED	VAL	0
PMC5207581_medi-95-e5744-g003-8.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5207581_medi-95-e5744-g003-8.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5207591_medi-95-e5764-g001-2.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5207591_medi-95-e5764-g001-2.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5207591_medi-95-e5764-g001-3.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5207591_medi-95-e5764-g001-3.png	ORGANISMS	TEST	LABELED	TEST	0
PMC5295581_cr-07-157-g002-2.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC5295581_cr-07-157-g002-2.png	ORGANISMS	VAL	LABELED	VAL	0
PMC3539991_1471-2466-12-72-1-1.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC3539991_1471-2466-12-72-1-1.png	ORGANISMS	TEST	LABELED	TEST	0
PMC3539991_1471-2466-12-72-1-4.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC3539991_1471-2466-12-72-1-4.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4554126_medi-94-e1190-g001-5.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4554126_medi-94-e1190-g001-5.png	ORGANISMS	TEST	LABELED	TEST	0
PMC4554126_medi-94-e1190-g005-3.png	DRXR	TRAIN	openi	OPENI_XRAY/PMC4554126_medi-94-e1190-g005-3.png	ORGANISMS	VAL	LABELED	VAL	0
1471-2202-11-78-10-2.jpg	DMTR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMTR/1471-2202-11-78-10-2.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1757-1626-1-425-1.jpg	DSEE	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DSEE/1757-1626-1-425-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1743-422X-8-167-2.jpg	GGEN	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GGEN/1743-422X-8-167-2.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1476-072X-10-45-10-5.jpg	DVOR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DVOR/1476-072X-10-45-10-5.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
gb-2005-6-12-242-7-2.jpg	DVDM	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DVDM/gb-2005-6-12-242-7-2.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2148-7-136-1-4.jpg	GGEN	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2148-7-136-1-4.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1746-4269-5-33-3.jpg	GNCP	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GNCP/1746-4269-5-33-3.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1748-5908-5-48-1-3.jpg	GTAB	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GTAB/1748-5908-5-48-1-3.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-230X-7-12-1-3.jpg	DRAN	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-230X-7-12-1-3.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1757-1626-0002-0000008541-006.jpg	DVEN	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DVEN/1757-1626-0002-0000008541-006.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1745-6150-5-47-1-5.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1745-6150-5-47-1-5.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1750-1326-5-43-4-2.jpg	DMTR	TEST	clef16	/mnt/subfigure-classification/2016/test/1750-1326-5-43-4-2.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1752-0509-5-116-1-1.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1752-0509-5-116-1-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1757-1626-2-160-3.jpg	DMLI	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DMLI/1757-1626-2-160-3.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2148-7-15-4-1.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2148-7-15-4-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1756-3305-2-12-13-1.jpg	DMEL	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMEL/1756-3305-2-12-13-1.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2164-11-163-4-2.jpg	GGEN	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2164-11-163-4-2.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1471-2164-9-323-4-3.jpg	GGEN	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GGEN/1471-2164-9-323-4-3.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1471-213X-7-114-2-7.jpg	DMFL	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-213X-7-114-2-7.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2180-2-33-11-6.jpg	DMEL	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMEL/1471-2180-2-33-11-6.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1755-1536-1-7-3-3.jpg	DMLI	TEST	clef16	/mnt/subfigure-classification/2016/test/1755-1536-1-7-3-3.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-230X-10-39-6-5.jpg	DMLI	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMLI/1471-230X-10-39-6-5.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
gb-2007-8-5-r78-1-2.jpg	DMLI	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMLI/gb-2007-8-5-r78-1-2.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2229-10-286-3-1.jpg	GNCP	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2229-10-286-3-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2164-11-457-2-3.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2164-11-457-2-3.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1742-2094-7-41-2-3.jpg	DMLI	TEST	clef16	/mnt/subfigure-classification/2016/test/1742-2094-7-41-2-3.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1746-4269-7-1-2.jpg	GNCP	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GNCP/1746-4269-7-1-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1476-4598-9-115-2-2.jpg	GGEN	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GGEN/1476-4598-9-115-2-2.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1471-2180-9-99-7-3.jpg	GSYS	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2180-9-99-7-3.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2407-11-13-1.jpg	GTAB	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GTAB/1471-2407-11-13-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1748-7188-5-22-3-1.jpg	GSYS	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GSYS/1748-7188-5-22-3-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2148-10-218-4-1.jpg	GSYS	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2148-10-218-4-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2229-9-3-9.jpg	GTAB	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GTAB/1471-2229-9-3-9.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1472-6920-7-32-6-3.jpg	GNCP	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GNCP/1472-6920-7-32-6-3.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-213X-5-12-5-3.jpg	DMLI	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-213X-5-12-5-3.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1475-2859-5-34-1-3.jpg	GSYS	TEST	clef16	/mnt/subfigure-classification/2016/test/1475-2859-5-34-1-3.jpg	OTHER	TRAIN	LABELED	TRAIN	0
PMC3921804_CEJU-65-00194-g002.png	DRCT	TRAIN	openi	/mnt/subfigure-classification/OPENI_CT/PMC3921804_CEJU-65-00194-g002.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2105-7-S2-S23-2.jpg	GSCR	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GSCR/1471-2105-7-S2-S23-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2121-4-2-5-2.jpg	DMEL	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMEL/1471-2121-4-2-5-2.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2105-8-136-1.jpg	GPLI	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GPLI/1471-2105-8-136-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1476-072X-4-4-15.jpg	GSCR	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GSCR/1476-072X-4-4-15.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1742-2094-5-39-1-11.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1742-2094-5-39-1-11.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-213X-7-28-2-2.jpg	DMEL	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-213X-7-28-2-2.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2202-12-S1-P241-1-2.jpg	GSYS	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2202-12-S1-P241-1-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2407-5-58-2-3.jpg	GGEN	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2407-5-58-2-3.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1475-2859-8-43-1-2.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1475-2859-8-43-1-2.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1479-0556-5-8-3-1.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1479-0556-5-8-3-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2105-10-247-4-2.jpg	GFIG	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2105-10-247-4-2.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-213X-7-7-2-2.jpg	DMEL	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMEL/1471-213X-7-7-2-2.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1475-925X-6-41-4-2.jpg	DMLI	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMLI/1475-925X-6-41-4-2.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
gb-2006-7-11-r111-1.jpg	GSCR	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GSCR/gb-2006-7-11-r111-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1476-072X-3-2-2.jpg	GSCR	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GSCR/1476-072X-3-2-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2407-10-540-2-7.jpg	DMLI	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2407-10-540-2-7.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2202-9-58-3-2.jpg	DMFL	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMFL/1471-2202-9-58-3-2.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1756-0500-3-215-2-2.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1756-0500-3-215-2-2.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2105-12-247-9-2.jpg	D3DR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/D3DR/1471-2105-12-247-9-2.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1532-429X-12-53-6-3.jpg	DMTR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMTR/1532-429X-12-53-6-3.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2334-6-140-1-2.jpg	DVOR	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2334-6-140-1-2.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-213X-6-38-3-5.jpg	DMLI	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-213X-6-38-3-5.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2164-12-457-5-2.jpg	GGEN	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GGEN/1471-2164-12-457-5-2.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
PMC3477369_IJPC-18-141-g001.png	DRCT	TRAIN	openi	/mnt/subfigure-classification/OPENI_CT/PMC3477369_IJPC-18-141-g001.png	ORGANISMS	TRAIN	LABELED	TRAIN	0
1423-0127-16-7-1-3.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1423-0127-16-7-1-3.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1479-5876-5-56-1-13.jpg	DMLI	TEST	clef16	/mnt/subfigure-classification/2016/test/1479-5876-5-56-1-13.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1465-9921-7-50-6-3.jpg	DMLI	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMLI/1465-9921-7-50-6-3.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1748-717X-6-14-2-3.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1748-717X-6-14-2-3.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1741-7007-7-3-7.jpg	GSCR	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GSCR/1741-7007-7-3-7.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-213X-10-98-2-1.jpg	GFIG	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-213X-10-98-2-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-2172-8-7-2.jpg	GNCP	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GNCP/1471-2172-8-7-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2407-6-120-1.jpg	GSCR	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GSCR/1471-2407-6-120-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1472-6920-7-32-6-1.jpg	GSCR	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GSCR/1472-6920-7-32-6-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1471-2377-11-91-1-1.jpg	GFIG	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GFIG/1471-2377-11-91-1-1.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1745-6150-6-40-2-1.jpg	GGEN	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GGEN/1745-6150-6-40-2-1.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1471-2164-10-S1-S17-1.jpg	GSYS	TRAIN	clef13	/mnt/subfigure-classification/2013/train/GSYS/1471-2164-10-S1-S17-1.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1752-1947-5-233-1.jpg	DVEN	TRAIN	clef13	/mnt/subfigure-classification/2013/train/DVEN/1752-1947-5-233-1.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
1471-2105-8-453-2-1.jpg	GGEN	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2105-8-453-2-1.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1743-422X-8-285-1-2.jpg	GSYS	TEST	clef16	/mnt/subfigure-classification/2016/test/1743-422X-8-285-1-2.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1746-4269-7-9-4-4.jpg	GNCP	TRAIN	clef16	/mnt/subfigure-classification/2016/train/GNCP/1746-4269-7-9-4-4.jpg	OTHER	TRAIN	LABELED	TRAIN	0
1477-7827-1-107-1-3.jpg	DMLI	TEST	clef16	/mnt/subfigure-classification/2016/test/1477-7827-1-107-1-3.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
PMC3106594_1532-429X-13-S1-P367-2-6.png		TRAIN	openi	/mnt/subfigure-classification/OPENI_OTHER/PMC3106594_1532-429X-13-S1-P367-2-6.png	OTHER	TRAIN	LABELED	TRAIN	0
1756-0500-3-270-4-2.jpg	D3DR	TEST	clef16	/mnt/subfigure-classification/2016/test/1756-0500-3-270-4-2.jpg	MOLECULAR	TRAIN	LABELED	TRAIN	0
1744-9081-7-2-3-2.jpg	DSEE	TEST	clef16	/mnt/subfigure-classification/2016/test/1744-9081-7-2-3-2.jpg	GRAPHICS	TRAIN	LABELED	TRAIN	0
1471-213X-10-1-5-12.jpg	DMLI	TRAIN	clef16	/mnt/subfigure-classification/2016/train/DMLI/1471-213X-10-1-5-12.jpg	MICROSCOPY	TRAIN	LABELED	TRAIN	0
1471-2407-10-196-3-4.jpg	GGEL	TEST	clef16	/mnt/subfigure-classification/2016/test/1471-2407-10-196-3-4.jpg	EXPERIMENTAL	TRAIN	LABELED	TRAIN	0
1475-925X-9-73-2-3.jpg	DRXR	TEST	clef16	/mnt/subfigure-classification/2016/test/1475-925X-9-73-2-3.jpg	ORGANISMS	TRAIN	LABELED	TRAIN	0
