img	modality	set	source	img_path	higher_modality	split_set	labeled	split_set_al
1471-2407-7-116-3-6.jpg	DMLI	TEST	clef16	2016/test/1471-2407-7-116-3-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-7-135-2-2.jpg	DMLI	TEST	clef16	2016/test/1471-2407-7-135-2-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-7-135-2-4.jpg	DMLI	TEST	clef16	2016/test/1471-2407-7-135-2-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-7-202-1-1.jpg	DMLI	TEST	clef16	2016/test/1471-2407-7-202-1-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-8-205-3-1.jpg	DMLI	TEST	clef16	2016/test/1471-2407-8-205-3-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-8-205-3-2.jpg	DMLI	TEST	clef16	2016/test/1471-2407-8-205-3-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-8-205-3-3.jpg	DMLI	TEST	clef16	2016/test/1471-2407-8-205-3-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-8-205-3-4.jpg	DMLI	TEST	clef16	2016/test/1471-2407-8-205-3-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-8-268-1-2.jpg	DMLI	TEST	clef16	2016/test/1471-2407-8-268-1-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-8-268-1-3.jpg	DMLI	TEST	clef16	2016/test/1471-2407-8-268-1-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-8-268-1-4.jpg	DMLI	TEST	clef16	2016/test/1471-2407-8-268-1-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-8-268-1-5.jpg	DMLI	TEST	clef16	2016/test/1471-2407-8-268-1-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-8-320-1-4.jpg	DMLI	TEST	clef16	2016/test/1471-2407-8-320-1-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-8-320-1-5.jpg	DMLI	TEST	clef16	2016/test/1471-2407-8-320-1-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2407-8-320-1-7.jpg	DMLI	TEST	clef16	2016/test/1471-2407-8-320-1-7.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2466-10-26-4-3.jpg	DMLI	TEST	clef16	2016/test/1471-2466-10-26-4-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2466-10-26-4-4.jpg	DMLI	TEST	clef16	2016/test/1471-2466-10-26-4-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2466-10-26-4-5.jpg	DMLI	TEST	clef16	2016/test/1471-2466-10-26-4-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2474-9-135-3-1.jpg	DMLI	TEST	clef16	2016/test/1471-2474-9-135-3-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2474-9-135-3-2.jpg	DMLI	TEST	clef16	2016/test/1471-2474-9-135-3-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1472-6890-8-2-6-1.jpg	DMLI	TEST	clef16	2016/test/1472-6890-8-2-6-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1472-6890-8-2-6-3.jpg	DMLI	TEST	clef16	2016/test/1472-6890-8-2-6-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1472-6890-8-2-6-6.jpg	DMLI	TEST	clef16	2016/test/1472-6890-8-2-6-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-4598-8-52-1-1.jpg	DMLI	TEST	clef16	2016/test/1476-4598-8-52-1-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-4598-8-52-1-2.jpg	DMLI	TEST	clef16	2016/test/1476-4598-8-52-1-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-4598-8-52-1-3.jpg	DMLI	TEST	clef16	2016/test/1476-4598-8-52-1-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-4598-8-52-1-4.jpg	DMLI	TEST	clef16	2016/test/1476-4598-8-52-1-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-4598-8-52-1-6.jpg	DMLI	TEST	clef16	2016/test/1476-4598-8-52-1-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-4598-8-52-1-8.jpg	DMLI	TEST	clef16	2016/test/1476-4598-8-52-1-8.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-4598-9-282-4-1.jpg	DMLI	TEST	clef16	2016/test/1476-4598-9-282-4-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-4598-9-282-4-2.jpg	DMLI	TEST	clef16	2016/test/1476-4598-9-282-4-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-4598-9-282-4-4.jpg	DMLI	TEST	clef16	2016/test/1476-4598-9-282-4-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-4598-9-282-4-5.jpg	DMLI	TEST	clef16	2016/test/1476-4598-9-282-4-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-4598-9-282-4-6.jpg	DMLI	TEST	clef16	2016/test/1476-4598-9-282-4-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-511X-10-57-2-4.jpg	DMLI	TEST	clef16	2016/test/1476-511X-10-57-2-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-511X-10-57-2-6.jpg	DMLI	TEST	clef16	2016/test/1476-511X-10-57-2-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-511X-10-57-2-7.jpg	DMLI	TEST	clef16	2016/test/1476-511X-10-57-2-7.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-5926-9-4-3-2.jpg	DMLI	TEST	clef16	2016/test/1476-5926-9-4-3-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-5926-9-4-3-3.jpg	DMLI	TEST	clef16	2016/test/1476-5926-9-4-3-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-5926-9-4-3-4.jpg	DMLI	TEST	clef16	2016/test/1476-5926-9-4-3-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1476-7120-2-25-3-1.jpg	DMLI	TEST	clef16	2016/test/1476-7120-2-25-3-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-3155-9-13-9-1.jpg	DMLI	TEST	clef16	2016/test/1477-3155-9-13-9-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-1-107-1-1.jpg	DMLI	TEST	clef16	2016/test/1477-7827-1-107-1-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-1-107-1-3.jpg	DMLI	TEST	clef16	2016/test/1477-7827-1-107-1-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-2-41-2-6.jpg	DMLI	TEST	clef16	2016/test/1477-7827-2-41-2-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-7-12-6-1.jpg	DMLI	TEST	clef16	2016/test/1477-7827-7-12-6-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-7-12-6-2.jpg	DMLI	TEST	clef16	2016/test/1477-7827-7-12-6-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-7-12-6-3.jpg	DMLI	TEST	clef16	2016/test/1477-7827-7-12-6-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-7-12-6-4.jpg	DMLI	TEST	clef16	2016/test/1477-7827-7-12-6-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-7-12-6-5.jpg	DMLI	TEST	clef16	2016/test/1477-7827-7-12-6-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-7-12-6-6.jpg	DMLI	TEST	clef16	2016/test/1477-7827-7-12-6-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-8-66-1-2.jpg	DMLI	TEST	clef16	2016/test/1477-7827-8-66-1-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-8-66-1-3.jpg	DMLI	TEST	clef16	2016/test/1477-7827-8-66-1-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-8-66-1-4.jpg	DMLI	TEST	clef16	2016/test/1477-7827-8-66-1-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-8-97-6-2.jpg	DMLI	TEST	clef16	2016/test/1477-7827-8-97-6-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1477-7827-8-97-6-3.jpg	DMLI	TEST	clef16	2016/test/1477-7827-8-97-6-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1478-811X-4-4-1-1.jpg	DMLI	TEST	clef16	2016/test/1478-811X-4-4-1-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1478-811X-4-4-1-2.jpg	DMLI	TEST	clef16	2016/test/1478-811X-4-4-1-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1478-811X-4-4-1-4.jpg	DMLI	TEST	clef16	2016/test/1478-811X-4-4-1-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1479-5876-5-56-1-1.jpg	DMLI	TEST	clef16	2016/test/1479-5876-5-56-1-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1479-5876-5-56-1-11.jpg	DMLI	TEST	clef16	2016/test/1479-5876-5-56-1-11.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1479-5876-5-56-1-12.jpg	DMLI	TEST	clef16	2016/test/1479-5876-5-56-1-12.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1479-5876-5-56-1-13.jpg	DMLI	TEST	clef16	2016/test/1479-5876-5-56-1-13.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1479-5876-5-56-1-14.jpg	DMLI	TEST	clef16	2016/test/1479-5876-5-56-1-14.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1479-5876-5-56-1-16.jpg	DMLI	TEST	clef16	2016/test/1479-5876-5-56-1-16.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1479-5876-5-56-1-17.jpg	DMLI	TEST	clef16	2016/test/1479-5876-5-56-1-17.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1479-5876-5-56-1-2.jpg	DMLI	TEST	clef16	2016/test/1479-5876-5-56-1-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1479-5876-5-56-1-4.jpg	DMLI	TEST	clef16	2016/test/1479-5876-5-56-1-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1479-5876-5-56-1-5.jpg	DMLI	TEST	clef16	2016/test/1479-5876-5-56-1-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1479-5876-5-56-1-6.jpg	DMLI	TEST	clef16	2016/test/1479-5876-5-56-1-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1479-5876-5-56-1-9.jpg	DMLI	TEST	clef16	2016/test/1479-5876-5-56-1-9.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1479-5876-8-63-4-5.jpg	DMLI	TEST	clef16	2016/test/1479-5876-8-63-4-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1740-2557-1-3-6-1.jpg	DMLI	TEST	clef16	2016/test/1740-2557-1-3-6-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1742-2094-2-14-1-1.jpg	DMLI	TEST	clef16	2016/test/1742-2094-2-14-1-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1742-2094-2-14-1-2.jpg	DMLI	TEST	clef16	2016/test/1742-2094-2-14-1-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1742-2094-2-14-1-3.jpg	DMLI	TEST	clef16	2016/test/1742-2094-2-14-1-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1742-2094-7-41-2-1.jpg	DMLI	TEST	clef16	2016/test/1742-2094-7-41-2-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1742-2094-7-41-2-2.jpg	DMLI	TEST	clef16	2016/test/1742-2094-7-41-2-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1742-2094-7-41-2-3.jpg	DMLI	TEST	clef16	2016/test/1742-2094-7-41-2-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1743-422X-8-434-5-1.jpg	DMLI	TEST	clef16	2016/test/1743-422X-8-434-5-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1743-422X-8-434-5-2.jpg	DMLI	TEST	clef16	2016/test/1743-422X-8-434-5-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1743-422X-8-50-3-1.jpg	DMLI	TEST	clef16	2016/test/1743-422X-8-50-3-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1743-422X-8-50-3-2.jpg	DMLI	TEST	clef16	2016/test/1743-422X-8-50-3-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1743-422X-8-50-3-4.jpg	DMLI	TEST	clef16	2016/test/1743-422X-8-50-3-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1744-8069-5-39-4-6.jpg	DMLI	TEST	clef16	2016/test/1744-8069-5-39-4-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1744-8069-6-57-3-2.jpg	DMLI	TEST	clef16	2016/test/1744-8069-6-57-3-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1744-8069-6-57-3-4.jpg	DMLI	TEST	clef16	2016/test/1744-8069-6-57-3-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1746-1596-1-13-4-1.jpg	DMLI	TEST	clef16	2016/test/1746-1596-1-13-4-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1746-1596-1-13-4-4.jpg	DMLI	TEST	clef16	2016/test/1746-1596-1-13-4-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1746-1596-1-13-4-5.jpg	DMLI	TEST	clef16	2016/test/1746-1596-1-13-4-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1746-1596-1-13-4-6.jpg	DMLI	TEST	clef16	2016/test/1746-1596-1-13-4-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1746-1596-1-13-4-7.jpg	DMLI	TEST	clef16	2016/test/1746-1596-1-13-4-7.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1746-1596-3-38-6-1.jpg	DMLI	TEST	clef16	2016/test/1746-1596-3-38-6-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1746-1596-3-38-6-2.jpg	DMLI	TEST	clef16	2016/test/1746-1596-3-38-6-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1746-1596-4-26-2-1.jpg	DMLI	TEST	clef16	2016/test/1746-1596-4-26-2-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1746-1596-4-26-2-2.jpg	DMLI	TEST	clef16	2016/test/1746-1596-4-26-2-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1746-1596-4-26-2-4.jpg	DMLI	TEST	clef16	2016/test/1746-1596-4-26-2-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1746-1596-6-21-4-2.jpg	DMLI	TEST	clef16	2016/test/1746-1596-6-21-4-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1746-1596-6-21-4-3.jpg	DMLI	TEST	clef16	2016/test/1746-1596-6-21-4-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1749-799X-5-15-4-1.jpg	DMLI	TEST	clef16	2016/test/1749-799X-5-15-4-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1749-799X-5-15-4-2.jpg	DMLI	TEST	clef16	2016/test/1749-799X-5-15-4-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1749-799X-5-15-4-3.jpg	DMLI	TEST	clef16	2016/test/1749-799X-5-15-4-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1749-799X-5-28-1-2.jpg	DMLI	TEST	clef16	2016/test/1749-799X-5-28-1-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1749-799X-5-28-1-4.jpg	DMLI	TEST	clef16	2016/test/1749-799X-5-28-1-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1749-799X-5-28-1-5.jpg	DMLI	TEST	clef16	2016/test/1749-799X-5-28-1-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1749-799X-5-28-1-6.jpg	DMLI	TEST	clef16	2016/test/1749-799X-5-28-1-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1749-8104-5-6-2-2.jpg	DMLI	TEST	clef16	2016/test/1749-8104-5-6-2-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1749-8104-5-6-2-3.jpg	DMLI	TEST	clef16	2016/test/1749-8104-5-6-2-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1749-8104-5-6-2-4.jpg	DMLI	TEST	clef16	2016/test/1749-8104-5-6-2-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1749-8104-5-6-2-6.jpg	DMLI	TEST	clef16	2016/test/1749-8104-5-6-2-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1750-1172-5-29-7-1.jpg	DMLI	TEST	clef16	2016/test/1750-1172-5-29-7-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1750-1172-5-29-7-3.jpg	DMLI	TEST	clef16	2016/test/1750-1172-5-29-7-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1750-1172-5-29-7-4.jpg	DMLI	TEST	clef16	2016/test/1750-1172-5-29-7-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1752-0509-2-74-8-12.jpg	DMLI	TEST	clef16	2016/test/1752-0509-2-74-8-12.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1752-0509-2-74-8-3.jpg	DMLI	TEST	clef16	2016/test/1752-0509-2-74-8-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1752-0509-2-74-8-6.jpg	DMLI	TEST	clef16	2016/test/1752-0509-2-74-8-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1752-0509-2-74-8-9.jpg	DMLI	TEST	clef16	2016/test/1752-0509-2-74-8-9.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1755-1536-1-7-3-1.jpg	DMLI	TEST	clef16	2016/test/1755-1536-1-7-3-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1755-1536-1-7-3-2.jpg	DMLI	TEST	clef16	2016/test/1755-1536-1-7-3-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1755-1536-1-7-3-3.jpg	DMLI	TEST	clef16	2016/test/1755-1536-1-7-3-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1756-3305-4-149-4-3.jpg	DMLI	TEST	clef16	2016/test/1756-3305-4-149-4-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1757-2215-3-17-2-1.jpg	DMLI	TEST	clef16	2016/test/1757-2215-3-17-2-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1757-2215-3-17-2-2.jpg	DMLI	TEST	clef16	2016/test/1757-2215-3-17-2-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1757-2215-3-17-2-3.jpg	DMLI	TEST	clef16	2016/test/1757-2215-3-17-2-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1757-2215-3-17-2-4.jpg	DMLI	TEST	clef16	2016/test/1757-2215-3-17-2-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1757-2215-3-17-2-5.jpg	DMLI	TEST	clef16	2016/test/1757-2215-3-17-2-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1757-2215-3-17-3-3.jpg	DMLI	TEST	clef16	2016/test/1757-2215-3-17-3-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1758-3284-1-2-3-2.jpg	DMLI	TEST	clef16	2016/test/1758-3284-1-2-3-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1758-3284-1-2-3-3.jpg	DMLI	TEST	clef16	2016/test/1758-3284-1-2-3-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
2040-2392-2-5-2-1.jpg	DMLI	TEST	clef16	2016/test/2040-2392-2-5-2-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
2040-2392-2-5-2-2.jpg	DMLI	TEST	clef16	2016/test/2040-2392-2-5-2-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
2040-2392-2-5-2-3.jpg	DMLI	TEST	clef16	2016/test/2040-2392-2-5-2-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
2040-2392-2-5-2-4.jpg	DMLI	TEST	clef16	2016/test/2040-2392-2-5-2-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
2040-2392-2-5-2-5.jpg	DMLI	TEST	clef16	2016/test/2040-2392-2-5-2-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
ar1856-2-1.jpg	DMLI	TEST	clef16	2016/test/ar1856-2-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
ar1856-2-3.jpg	DMLI	TEST	clef16	2016/test/ar1856-2-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
ar2135-1-2.jpg	DMLI	TEST	clef16	2016/test/ar2135-1-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
ar2135-1-3.jpg	DMLI	TEST	clef16	2016/test/ar2135-1-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
ar2582-1-1.jpg	DMLI	TEST	clef16	2016/test/ar2582-1-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
ar2582-1-2.jpg	DMLI	TEST	clef16	2016/test/ar2582-1-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
ar2582-1-4.jpg	DMLI	TEST	clef16	2016/test/ar2582-1-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
ar2876-4-1.jpg	DMLI	TEST	clef16	2016/test/ar2876-4-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
ar2876-4-2.jpg	DMLI	TEST	clef16	2016/test/ar2876-4-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
ar2974-5-3.jpg	DMLI	TEST	clef16	2016/test/ar2974-5-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
ar2974-5-4.jpg	DMLI	TEST	clef16	2016/test/ar2974-5-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
bcr1006-2-1.jpg	DMLI	TEST	clef16	2016/test/bcr1006-2-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
bcr1006-2-4.jpg	DMLI	TEST	clef16	2016/test/bcr1006-2-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
bcr2151-6-2.jpg	DMLI	TEST	clef16	2016/test/bcr2151-6-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
bcr2151-6-3.jpg	DMLI	TEST	clef16	2016/test/bcr2151-6-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
bcr2151-6-4.jpg	DMLI	TEST	clef16	2016/test/bcr2151-6-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
bcr2151-6-5.jpg	DMLI	TEST	clef16	2016/test/bcr2151-6-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
bcr2151-6-6.jpg	DMLI	TEST	clef16	2016/test/bcr2151-6-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
bcr2151-6-7.jpg	DMLI	TEST	clef16	2016/test/bcr2151-6-7.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
cde0001-0039-f02-2.jpg	DMLI	TEST	clef16	2016/test/cde0001-0039-f02-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
cde0001-0039-f02-3.jpg	DMLI	TEST	clef16	2016/test/cde0001-0039-f02-3.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
cde0003-0028-f01-4.jpg	DMLI	TEST	clef16	2016/test/cde0003-0028-f01-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
cde0003-0244-f01-1.jpg	DMLI	TEST	clef16	2016/test/cde0003-0244-f01-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
cde0003-0244-f01-2.jpg	DMLI	TEST	clef16	2016/test/cde0003-0244-f01-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
cde0003-0244-f01-4.jpg	DMLI	TEST	clef16	2016/test/cde0003-0244-f01-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
gb-2005-6-9-r80-4-1.jpg	DMLI	TEST	clef16	2016/test/gb-2005-6-9-r80-4-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2121-11-79-1-1.jpg	DMTR	TEST	clef16	2016/test/1471-2121-11-79-1-1.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2121-11-92-4-4.jpg	DMTR	TEST	clef16	2016/test/1471-2121-11-92-4-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2121-11-96-5-2.jpg	DMTR	TEST	clef16	2016/test/1471-2121-11-96-5-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2121-11-96-5-6.jpg	DMTR	TEST	clef16	2016/test/1471-2121-11-96-5-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2121-11-96-5-9.jpg	DMTR	TEST	clef16	2016/test/1471-2121-11-96-5-9.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-213X-10-67-8-2.jpg	DMTR	TEST	clef16	2016/test/1471-213X-10-67-8-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-213X-6-54-12-2.jpg	DMTR	TEST	clef16	2016/test/1471-213X-6-54-12-2.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-213X-8-90-4-4.jpg	DMTR	TEST	clef16	2016/test/1471-213X-8-90-4-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2156-10-77-2-5.jpg	DMTR	TEST	clef16	2016/test/1471-2156-10-77-2-5.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2156-10-77-2-6.jpg	DMTR	TEST	clef16	2016/test/1471-2156-10-77-2-6.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2156-10-77-2-7.jpg	DMTR	TEST	clef16	2016/test/1471-2156-10-77-2-7.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
1471-2164-5-85-4-4.jpg	DMTR	TEST	clef16	2016/test/1471-2164-5-85-4-4.jpg	MICROSCOPY	TRAIN	UNLABELED	TRAIN
