img	modality	set	source	img_path	higher_modality	labeled	split_set_al
1471-2180-11-62-5-2.jpg	GFIG	TEST	clef16	2016/test/1471-2180-11-62-5-2.jpg	GRAPHICS	TEST	TEST
1471-2180-2-31-1-1.jpg	GFIG	TEST	clef16	2016/test/1471-2180-2-31-1-1.jpg	GRAPHICS	TEST	TEST
1471-2180-2-31-1-2.jpg	GFIG	TEST	clef16	2016/test/1471-2180-2-31-1-2.jpg	GRAPHICS	TEST	TEST
1471-2180-7-102-8-2.jpg	GFIG	TEST	clef16	2016/test/1471-2180-7-102-8-2.jpg	GRAPHICS	TEST	TEST
1471-2180-9-234-3-1.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-234-3-1.jpg	GRAPHICS	TEST	TEST
1471-2180-9-234-3-2.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-234-3-2.jpg	GRAPHICS	TEST	TEST
1471-2180-9-262-3-1.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-262-3-1.jpg	GRAPHICS	TEST	TEST
1471-2180-9-262-3-2.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-262-3-2.jpg	GRAPHICS	TEST	TEST
1471-2180-9-262-3-3.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-262-3-3.jpg	GRAPHICS	TEST	TEST
1471-2180-9-57-7-1.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-57-7-1.jpg	GRAPHICS	TEST	TEST
1471-2180-9-57-7-2.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-57-7-2.jpg	GRAPHICS	TEST	TEST
1471-2180-9-57-7-3.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-57-7-3.jpg	GRAPHICS	TEST	TEST
1471-2180-9-57-7-4.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-57-7-4.jpg	GRAPHICS	TEST	TEST
1471-2180-9-57-7-5.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-57-7-5.jpg	GRAPHICS	TEST	TEST
1471-2180-9-73-5-1.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-73-5-1.jpg	GRAPHICS	TEST	TEST
1471-2180-9-73-5-2.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-73-5-2.jpg	GRAPHICS	TEST	TEST
1471-2180-9-99-7-1.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-99-7-1.jpg	GRAPHICS	TEST	TEST
1471-2180-9-99-7-2.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-99-7-2.jpg	GRAPHICS	TEST	TEST
1471-2180-9-99-7-4.jpg	GFIG	TEST	clef16	2016/test/1471-2180-9-99-7-4.jpg	GRAPHICS	TEST	TEST
1471-2199-10-19-3-2.jpg	GFIG	TEST	clef16	2016/test/1471-2199-10-19-3-2.jpg	GRAPHICS	TEST	TEST
1471-2199-10-54-1-1.jpg	GFIG	TEST	clef16	2016/test/1471-2199-10-54-1-1.jpg	GRAPHICS	TEST	TEST
1471-2199-10-54-1-2.jpg	GFIG	TEST	clef16	2016/test/1471-2199-10-54-1-2.jpg	GRAPHICS	TEST	TEST
1471-2199-10-88-4-1.jpg	GFIG	TEST	clef16	2016/test/1471-2199-10-88-4-1.jpg	GRAPHICS	TEST	TEST
1471-2199-10-88-4-2.jpg	GFIG	TEST	clef16	2016/test/1471-2199-10-88-4-2.jpg	GRAPHICS	TEST	TEST
1471-2199-10-88-4-3.jpg	GFIG	TEST	clef16	2016/test/1471-2199-10-88-4-3.jpg	GRAPHICS	TEST	TEST
1471-2199-11-16-2-1.jpg	GFIG	TEST	clef16	2016/test/1471-2199-11-16-2-1.jpg	GRAPHICS	TEST	TEST
1471-2199-11-16-2-2.jpg	GFIG	TEST	clef16	2016/test/1471-2199-11-16-2-2.jpg	GRAPHICS	TEST	TEST
1471-2199-11-46-2-2.jpg	GFIG	TEST	clef16	2016/test/1471-2199-11-46-2-2.jpg	GRAPHICS	TEST	TEST
1471-2199-11-47-7-1.jpg	GFIG	TEST	clef16	2016/test/1471-2199-11-47-7-1.jpg	GRAPHICS	TEST	TEST
1471-2199-11-47-7-2.jpg	GFIG	TEST	clef16	2016/test/1471-2199-11-47-7-2.jpg	GRAPHICS	TEST	TEST
1471-2199-2-8-1-1.jpg	GFIG	TEST	clef16	2016/test/1471-2199-2-8-1-1.jpg	GRAPHICS	TEST	TEST
1471-2199-2-8-1-2.jpg	GFIG	TEST	clef16	2016/test/1471-2199-2-8-1-2.jpg	GRAPHICS	TEST	TEST
1471-2199-2-8-1-3.jpg	GFIG	TEST	clef16	2016/test/1471-2199-2-8-1-3.jpg	GRAPHICS	TEST	TEST
1471-2199-5-9-5-1.jpg	GFIG	TEST	clef16	2016/test/1471-2199-5-9-5-1.jpg	GRAPHICS	TEST	TEST
1471-2199-8-89-9-1.jpg	GFIG	TEST	clef16	2016/test/1471-2199-8-89-9-1.jpg	GRAPHICS	TEST	TEST
1471-2199-8-89-9-2.jpg	GFIG	TEST	clef16	2016/test/1471-2199-8-89-9-2.jpg	GRAPHICS	TEST	TEST
1471-2199-8-89-9-4.jpg	GFIG	TEST	clef16	2016/test/1471-2199-8-89-9-4.jpg	GRAPHICS	TEST	TEST
1471-2199-9-56-4-2.jpg	GFIG	TEST	clef16	2016/test/1471-2199-9-56-4-2.jpg	GRAPHICS	TEST	TEST
1471-2202-10-31-6-1.jpg	GFIG	TEST	clef16	2016/test/1471-2202-10-31-6-1.jpg	GRAPHICS	TEST	TEST
1471-2202-10-31-6-2.jpg	GFIG	TEST	clef16	2016/test/1471-2202-10-31-6-2.jpg	GRAPHICS	TEST	TEST
1471-2202-10-66-7-1.jpg	GFIG	TEST	clef16	2016/test/1471-2202-10-66-7-1.jpg	GRAPHICS	TEST	TEST
1471-2202-10-66-7-2.jpg	GFIG	TEST	clef16	2016/test/1471-2202-10-66-7-2.jpg	GRAPHICS	TEST	TEST
1471-2202-11-108-5-1.jpg	GFIG	TEST	clef16	2016/test/1471-2202-11-108-5-1.jpg	GRAPHICS	TEST	TEST
1471-2202-11-108-5-2.jpg	GFIG	TEST	clef16	2016/test/1471-2202-11-108-5-2.jpg	GRAPHICS	TEST	TEST
1471-2202-11-108-5-3.jpg	GFIG	TEST	clef16	2016/test/1471-2202-11-108-5-3.jpg	GRAPHICS	TEST	TEST
1471-2202-11-108-5-4.jpg	GFIG	TEST	clef16	2016/test/1471-2202-11-108-5-4.jpg	GRAPHICS	TEST	TEST
1471-2202-11-52-5-9.jpg	GFIG	TEST	clef16	2016/test/1471-2202-11-52-5-9.jpg	GRAPHICS	TEST	TEST
1471-2202-12-103-4-1.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-103-4-1.jpg	GRAPHICS	TEST	TEST
1471-2202-12-103-4-2.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-103-4-2.jpg	GRAPHICS	TEST	TEST
1471-2202-12-103-4-3.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-103-4-3.jpg	GRAPHICS	TEST	TEST
1471-2202-12-103-4-4.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-103-4-4.jpg	GRAPHICS	TEST	TEST
1471-2202-12-106-5-10.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-106-5-10.jpg	GRAPHICS	TEST	TEST
1471-2202-12-106-5-9.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-106-5-9.jpg	GRAPHICS	TEST	TEST
1471-2202-12-115-3-1.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-115-3-1.jpg	GRAPHICS	TEST	TEST
1471-2202-12-115-3-2.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-115-3-2.jpg	GRAPHICS	TEST	TEST
1471-2202-12-115-3-3.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-115-3-3.jpg	GRAPHICS	TEST	TEST
1471-2202-12-115-3-4.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-115-3-4.jpg	GRAPHICS	TEST	TEST
1471-2202-12-115-3-5.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-115-3-5.jpg	GRAPHICS	TEST	TEST
1471-2202-12-115-3-6.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-115-3-6.jpg	GRAPHICS	TEST	TEST
1471-2202-12-23-4-1.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-23-4-1.jpg	GRAPHICS	TEST	TEST
1471-2202-12-23-4-2.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-23-4-2.jpg	GRAPHICS	TEST	TEST
1471-2202-12-40-4-1.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-40-4-1.jpg	GRAPHICS	TEST	TEST
1471-2202-12-40-4-2.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-40-4-2.jpg	GRAPHICS	TEST	TEST
1471-2202-12-50-3-1.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-50-3-1.jpg	GRAPHICS	TEST	TEST
1471-2202-12-50-3-2.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-50-3-2.jpg	GRAPHICS	TEST	TEST
1471-2202-12-65-6-3.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-65-6-3.jpg	GRAPHICS	TEST	TEST
1471-2202-12-68-7-14.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-68-7-14.jpg	GRAPHICS	TEST	TEST
1471-2202-12-74-3-10.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-74-3-10.jpg	GRAPHICS	TEST	TEST
1471-2202-12-74-3-11.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-74-3-11.jpg	GRAPHICS	TEST	TEST
1471-2202-12-74-3-12.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-74-3-12.jpg	GRAPHICS	TEST	TEST
1471-2202-12-74-3-2.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-74-3-2.jpg	GRAPHICS	TEST	TEST
1471-2202-12-74-3-3.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-74-3-3.jpg	GRAPHICS	TEST	TEST
1471-2202-12-74-3-4.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-74-3-4.jpg	GRAPHICS	TEST	TEST
1471-2202-12-74-3-5.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-74-3-5.jpg	GRAPHICS	TEST	TEST
1471-2202-12-74-3-6.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-74-3-6.jpg	GRAPHICS	TEST	TEST
1471-2202-12-74-3-8.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-74-3-8.jpg	GRAPHICS	TEST	TEST
1471-2202-12-74-3-9.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-74-3-9.jpg	GRAPHICS	TEST	TEST
1471-2202-12-94-3-4.jpg	GFIG	TEST	clef16	2016/test/1471-2202-12-94-3-4.jpg	GRAPHICS	TEST	TEST
1471-2202-5-47-4-1.jpg	GFIG	TEST	clef16	2016/test/1471-2202-5-47-4-1.jpg	GRAPHICS	TEST	TEST
1471-2202-5-47-4-2.jpg	GFIG	TEST	clef16	2016/test/1471-2202-5-47-4-2.jpg	GRAPHICS	TEST	TEST
1471-2202-5-47-4-3.jpg	GFIG	TEST	clef16	2016/test/1471-2202-5-47-4-3.jpg	GRAPHICS	TEST	TEST
1471-2202-5-47-4-4.jpg	GFIG	TEST	clef16	2016/test/1471-2202-5-47-4-4.jpg	GRAPHICS	TEST	TEST
1471-2202-6-47-8-1.jpg	GFIG	TEST	clef16	2016/test/1471-2202-6-47-8-1.jpg	GRAPHICS	TEST	TEST
1471-2202-6-47-8-2.jpg	GFIG	TEST	clef16	2016/test/1471-2202-6-47-8-2.jpg	GRAPHICS	TEST	TEST
1471-2202-6-47-8-3.jpg	GFIG	TEST	clef16	2016/test/1471-2202-6-47-8-3.jpg	GRAPHICS	TEST	TEST
1471-2202-6-47-8-4.jpg	GFIG	TEST	clef16	2016/test/1471-2202-6-47-8-4.jpg	GRAPHICS	TEST	TEST
1471-2202-7-35-3-5.jpg	GFIG	TEST	clef16	2016/test/1471-2202-7-35-3-5.jpg	GRAPHICS	TEST	TEST
1471-2202-9-102-3-1.jpg	GFIG	TEST	clef16	2016/test/1471-2202-9-102-3-1.jpg	GRAPHICS	TEST	TEST
1471-2202-9-102-3-2.jpg	GFIG	TEST	clef16	2016/test/1471-2202-9-102-3-2.jpg	GRAPHICS	TEST	TEST
1471-2210-10-9-6-1.jpg	GFIG	TEST	clef16	2016/test/1471-2210-10-9-6-1.jpg	GRAPHICS	TEST	TEST
1471-2210-10-9-6-2.jpg	GFIG	TEST	clef16	2016/test/1471-2210-10-9-6-2.jpg	GRAPHICS	TEST	TEST
1471-2210-2-10-5-1.jpg	GFIG	TEST	clef16	2016/test/1471-2210-2-10-5-1.jpg	GRAPHICS	TEST	TEST
1471-2210-2-10-5-2.jpg	GFIG	TEST	clef16	2016/test/1471-2210-2-10-5-2.jpg	GRAPHICS	TEST	TEST
1471-2229-10-109-7-1.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-109-7-1.jpg	GRAPHICS	TEST	TEST
1471-2229-10-109-7-10.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-109-7-10.jpg	GRAPHICS	TEST	TEST
1471-2229-10-109-7-2.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-109-7-2.jpg	GRAPHICS	TEST	TEST
1471-2229-10-109-7-3.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-109-7-3.jpg	GRAPHICS	TEST	TEST
1471-2229-10-109-7-4.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-109-7-4.jpg	GRAPHICS	TEST	TEST
1471-2229-10-109-7-5.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-109-7-5.jpg	GRAPHICS	TEST	TEST
1471-2229-10-109-7-6.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-109-7-6.jpg	GRAPHICS	TEST	TEST
1471-2229-10-109-7-7.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-109-7-7.jpg	GRAPHICS	TEST	TEST
1471-2229-10-109-7-8.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-109-7-8.jpg	GRAPHICS	TEST	TEST
1471-2229-10-109-7-9.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-109-7-9.jpg	GRAPHICS	TEST	TEST
1471-2229-10-117-4-1.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-117-4-1.jpg	GRAPHICS	TEST	TEST
1471-2229-10-117-4-2.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-117-4-2.jpg	GRAPHICS	TEST	TEST
1471-2229-10-164-6-1.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-164-6-1.jpg	GRAPHICS	TEST	TEST
1471-2229-10-164-6-2.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-164-6-2.jpg	GRAPHICS	TEST	TEST
1471-2229-10-164-6-3.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-164-6-3.jpg	GRAPHICS	TEST	TEST
1471-2229-10-21-5-1.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-21-5-1.jpg	GRAPHICS	TEST	TEST
1471-2229-10-21-5-2.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-21-5-2.jpg	GRAPHICS	TEST	TEST
1471-2229-10-233-3-1.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-233-3-1.jpg	GRAPHICS	TEST	TEST
1471-2229-10-233-3-2.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-233-3-2.jpg	GRAPHICS	TEST	TEST
1471-2229-10-233-3-3.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-233-3-3.jpg	GRAPHICS	TEST	TEST
1471-2229-10-233-3-4.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-233-3-4.jpg	GRAPHICS	TEST	TEST
1471-2229-10-244-5-1.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-244-5-1.jpg	GRAPHICS	TEST	TEST
1471-2229-10-244-5-2.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-244-5-2.jpg	GRAPHICS	TEST	TEST
1471-2229-10-244-5-3.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-244-5-3.jpg	GRAPHICS	TEST	TEST
1471-2229-10-244-5-4.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-244-5-4.jpg	GRAPHICS	TEST	TEST
1471-2229-10-93-3-1.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-93-3-1.jpg	GRAPHICS	TEST	TEST
1471-2229-10-93-3-3.jpg	GFIG	TEST	clef16	2016/test/1471-2229-10-93-3-3.jpg	GRAPHICS	TEST	TEST
1471-2229-5-2-5-2.jpg	GFIG	TEST	clef16	2016/test/1471-2229-5-2-5-2.jpg	GRAPHICS	TEST	TEST
1471-2229-9-114-4-1.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-114-4-1.jpg	GRAPHICS	TEST	TEST
1471-2229-9-114-4-2.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-114-4-2.jpg	GRAPHICS	TEST	TEST
1471-2229-9-114-4-3.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-114-4-3.jpg	GRAPHICS	TEST	TEST
1471-2229-9-116-1-1.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-116-1-1.jpg	GRAPHICS	TEST	TEST
1471-2229-9-116-1-2.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-116-1-2.jpg	GRAPHICS	TEST	TEST
1471-2229-9-116-1-3.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-116-1-3.jpg	GRAPHICS	TEST	TEST
1471-2229-9-128-1-1.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-128-1-1.jpg	GRAPHICS	TEST	TEST
1471-2229-9-69-5-1.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-69-5-1.jpg	GRAPHICS	TEST	TEST
1471-2229-9-69-5-2.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-69-5-2.jpg	GRAPHICS	TEST	TEST
1471-2229-9-79-3-1.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-79-3-1.jpg	GRAPHICS	TEST	TEST
1471-2229-9-79-3-2.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-79-3-2.jpg	GRAPHICS	TEST	TEST
1471-2229-9-79-3-3.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-79-3-3.jpg	GRAPHICS	TEST	TEST
1471-2229-9-79-3-4.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-79-3-4.jpg	GRAPHICS	TEST	TEST
1471-2229-9-79-3-5.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-79-3-5.jpg	GRAPHICS	TEST	TEST
1471-2229-9-79-3-6.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-79-3-6.jpg	GRAPHICS	TEST	TEST
1471-2229-9-84-3-1.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-84-3-1.jpg	GRAPHICS	TEST	TEST
1471-2229-9-84-3-2.jpg	GFIG	TEST	clef16	2016/test/1471-2229-9-84-3-2.jpg	GRAPHICS	TEST	TEST
1471-2253-11-13-5-1.jpg	GFIG	TEST	clef16	2016/test/1471-2253-11-13-5-1.jpg	GRAPHICS	TEST	TEST
1471-2253-11-13-5-2.jpg	GFIG	TEST	clef16	2016/test/1471-2253-11-13-5-2.jpg	GRAPHICS	TEST	TEST
1471-2253-11-13-5-3.jpg	GFIG	TEST	clef16	2016/test/1471-2253-11-13-5-3.jpg	GRAPHICS	TEST	TEST
1471-2253-11-13-5-4.jpg	GFIG	TEST	clef16	2016/test/1471-2253-11-13-5-4.jpg	GRAPHICS	TEST	TEST
1471-2253-11-13-5-5.jpg	GFIG	TEST	clef16	2016/test/1471-2253-11-13-5-5.jpg	GRAPHICS	TEST	TEST
1471-2253-11-13-5-6.jpg	GFIG	TEST	clef16	2016/test/1471-2253-11-13-5-6.jpg	GRAPHICS	TEST	TEST
1471-2253-11-13-5-7.jpg	GFIG	TEST	clef16	2016/test/1471-2253-11-13-5-7.jpg	GRAPHICS	TEST	TEST
1471-2253-11-13-5-8.jpg	GFIG	TEST	clef16	2016/test/1471-2253-11-13-5-8.jpg	GRAPHICS	TEST	TEST
1471-2253-11-13-5-9.jpg	GFIG	TEST	clef16	2016/test/1471-2253-11-13-5-9.jpg	GRAPHICS	TEST	TEST
1471-2253-8-3-1-1.jpg	GFIG	TEST	clef16	2016/test/1471-2253-8-3-1-1.jpg	GRAPHICS	TEST	TEST
1471-2253-8-3-1-2.jpg	GFIG	TEST	clef16	2016/test/1471-2253-8-3-1-2.jpg	GRAPHICS	TEST	TEST
1471-2253-8-3-1-3.jpg	GFIG	TEST	clef16	2016/test/1471-2253-8-3-1-3.jpg	GRAPHICS	TEST	TEST
1471-2253-8-3-1-4.jpg	GFIG	TEST	clef16	2016/test/1471-2253-8-3-1-4.jpg	GRAPHICS	TEST	TEST
1471-2261-10-4-3-1.jpg	GFIG	TEST	clef16	2016/test/1471-2261-10-4-3-1.jpg	GRAPHICS	TEST	TEST
1471-2261-10-4-3-2.jpg	GFIG	TEST	clef16	2016/test/1471-2261-10-4-3-2.jpg	GRAPHICS	TEST	TEST
1471-2261-10-53-2-1.jpg	GFIG	TEST	clef16	2016/test/1471-2261-10-53-2-1.jpg	GRAPHICS	TEST	TEST
1471-2261-10-53-2-2.jpg	GFIG	TEST	clef16	2016/test/1471-2261-10-53-2-2.jpg	GRAPHICS	TEST	TEST
1471-2261-10-53-2-3.jpg	GFIG	TEST	clef16	2016/test/1471-2261-10-53-2-3.jpg	GRAPHICS	TEST	TEST
1471-2261-7-29-1-1.jpg	GFIG	TEST	clef16	2016/test/1471-2261-7-29-1-1.jpg	GRAPHICS	TEST	TEST
1471-2261-7-29-1-10.jpg	GFIG	TEST	clef16	2016/test/1471-2261-7-29-1-10.jpg	GRAPHICS	TEST	TEST
1471-2261-7-29-1-11.jpg	GFIG	TEST	clef16	2016/test/1471-2261-7-29-1-11.jpg	GRAPHICS	TEST	TEST
1471-2261-7-29-1-12.jpg	GFIG	TEST	clef16	2016/test/1471-2261-7-29-1-12.jpg	GRAPHICS	TEST	TEST
1471-2261-7-29-1-2.jpg	GFIG	TEST	clef16	2016/test/1471-2261-7-29-1-2.jpg	GRAPHICS	TEST	TEST
1471-2261-7-29-1-3.jpg	GFIG	TEST	clef16	2016/test/1471-2261-7-29-1-3.jpg	GRAPHICS	TEST	TEST
1471-2261-7-29-1-4.jpg	GFIG	TEST	clef16	2016/test/1471-2261-7-29-1-4.jpg	GRAPHICS	TEST	TEST
1471-2261-7-29-1-5.jpg	GFIG	TEST	clef16	2016/test/1471-2261-7-29-1-5.jpg	GRAPHICS	TEST	TEST
1471-2261-7-29-1-6.jpg	GFIG	TEST	clef16	2016/test/1471-2261-7-29-1-6.jpg	GRAPHICS	TEST	TEST
1471-2261-7-29-1-7.jpg	GFIG	TEST	clef16	2016/test/1471-2261-7-29-1-7.jpg	GRAPHICS	TEST	TEST
1471-2261-7-29-1-8.jpg	GFIG	TEST	clef16	2016/test/1471-2261-7-29-1-8.jpg	GRAPHICS	TEST	TEST
1471-2261-7-29-1-9.jpg	GFIG	TEST	clef16	2016/test/1471-2261-7-29-1-9.jpg	GRAPHICS	TEST	TEST
1471-2288-10-108-4-1.jpg	GFIG	TEST	clef16	2016/test/1471-2288-10-108-4-1.jpg	GRAPHICS	TEST	TEST
1471-2288-10-108-4-2.jpg	GFIG	TEST	clef16	2016/test/1471-2288-10-108-4-2.jpg	GRAPHICS	TEST	TEST
1471-2288-10-108-4-3.jpg	GFIG	TEST	clef16	2016/test/1471-2288-10-108-4-3.jpg	GRAPHICS	TEST	TEST
1471-2288-10-108-4-4.jpg	GFIG	TEST	clef16	2016/test/1471-2288-10-108-4-4.jpg	GRAPHICS	TEST	TEST
1471-230X-10-58-2-1.jpg	GFIG	TEST	clef16	2016/test/1471-230X-10-58-2-1.jpg	GRAPHICS	TEST	TEST
1471-230X-10-58-2-2.jpg	GFIG	TEST	clef16	2016/test/1471-230X-10-58-2-2.jpg	GRAPHICS	TEST	TEST
1471-230X-10-58-2-3.jpg	GFIG	TEST	clef16	2016/test/1471-230X-10-58-2-3.jpg	GRAPHICS	TEST	TEST
1471-230X-10-58-2-4.jpg	GFIG	TEST	clef16	2016/test/1471-230X-10-58-2-4.jpg	GRAPHICS	TEST	TEST
1471-230X-11-71-5-2.jpg	GFIG	TEST	clef16	2016/test/1471-230X-11-71-5-2.jpg	GRAPHICS	TEST	TEST
1471-230X-11-71-5-4.jpg	GFIG	TEST	clef16	2016/test/1471-230X-11-71-5-4.jpg	GRAPHICS	TEST	TEST
1471-230X-4-4-8-1.jpg	GFIG	TEST	clef16	2016/test/1471-230X-4-4-8-1.jpg	GRAPHICS	TEST	TEST
1471-230X-4-4-8-2.jpg	GFIG	TEST	clef16	2016/test/1471-230X-4-4-8-2.jpg	GRAPHICS	TEST	TEST
1471-230X-4-4-8-3.jpg	GFIG	TEST	clef16	2016/test/1471-230X-4-4-8-3.jpg	GRAPHICS	TEST	TEST
1471-230X-4-4-8-4.jpg	GFIG	TEST	clef16	2016/test/1471-230X-4-4-8-4.jpg	GRAPHICS	TEST	TEST
1471-2334-11-105-3-1.jpg	GFIG	TEST	clef16	2016/test/1471-2334-11-105-3-1.jpg	GRAPHICS	TEST	TEST
1471-2334-11-105-3-2.jpg	GFIG	TEST	clef16	2016/test/1471-2334-11-105-3-2.jpg	GRAPHICS	TEST	TEST
1471-2334-11-105-3-3.jpg	GFIG	TEST	clef16	2016/test/1471-2334-11-105-3-3.jpg	GRAPHICS	TEST	TEST
1471-2334-11-321-6-1.jpg	GFIG	TEST	clef16	2016/test/1471-2334-11-321-6-1.jpg	GRAPHICS	TEST	TEST
1471-2334-11-321-6-2.jpg	GFIG	TEST	clef16	2016/test/1471-2334-11-321-6-2.jpg	GRAPHICS	TEST	TEST
1471-2334-11-321-6-3.jpg	GFIG	TEST	clef16	2016/test/1471-2334-11-321-6-3.jpg	GRAPHICS	TEST	TEST
1471-2334-9-23-2-1.jpg	GFIG	TEST	clef16	2016/test/1471-2334-9-23-2-1.jpg	GRAPHICS	TEST	TEST
1471-2334-9-23-2-2.jpg	GFIG	TEST	clef16	2016/test/1471-2334-9-23-2-2.jpg	GRAPHICS	TEST	TEST
1471-2334-9-75-1-1.jpg	GFIG	TEST	clef16	2016/test/1471-2334-9-75-1-1.jpg	GRAPHICS	TEST	TEST
1471-2334-9-75-1-2.jpg	GFIG	TEST	clef16	2016/test/1471-2334-9-75-1-2.jpg	GRAPHICS	TEST	TEST
1471-2334-9-75-1-3.jpg	GFIG	TEST	clef16	2016/test/1471-2334-9-75-1-3.jpg	GRAPHICS	TEST	TEST
1471-2334-9-8-5-1.jpg	GFIG	TEST	clef16	2016/test/1471-2334-9-8-5-1.jpg	GRAPHICS	TEST	TEST
1471-2334-9-8-5-2.jpg	GFIG	TEST	clef16	2016/test/1471-2334-9-8-5-2.jpg	GRAPHICS	TEST	TEST
1471-2334-9-8-5-3.jpg	GFIG	TEST	clef16	2016/test/1471-2334-9-8-5-3.jpg	GRAPHICS	TEST	TEST
1471-2334-9-8-5-4.jpg	GFIG	TEST	clef16	2016/test/1471-2334-9-8-5-4.jpg	GRAPHICS	TEST	TEST
1471-2342-11-1-2-1.jpg	GFIG	TEST	clef16	2016/test/1471-2342-11-1-2-1.jpg	GRAPHICS	TEST	TEST
1471-2342-11-1-2-2.jpg	GFIG	TEST	clef16	2016/test/1471-2342-11-1-2-2.jpg	GRAPHICS	TEST	TEST
