img	modality	source	img_path	higher_modality	split_set	target
10722738_8_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/10722738_8_P1.bmp	EXPERIMENTAL	TRAIN	GEL
18046461_3_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18046461_3_P3.bmp	EXPERIMENTAL	TRAIN	GEL
14732683_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/14732683_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
10980202_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/10980202_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16135803_1_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16135803_1_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17159900_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17159900_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
18548008_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18548008_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
18511908_7_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18511908_7_P3.bmp	EXPERIMENTAL	TRAIN	GEL
9675118_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/9675118_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
12134158_7_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12134158_7_P1.bmp	EXPERIMENTAL	TRAIN	GEL
20385133_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20385133_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
12198176_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12198176_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16799465_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16799465_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
19153607_4_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19153607_4_P4.bmp	EXPERIMENTAL	TRAIN	GEL
11748221_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11748221_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
12407180_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12407180_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
11027293_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11027293_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16631755_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16631755_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17036048_6_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17036048_6_P2.bmp	EXPERIMENTAL	TRAIN	GEL
12446583_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12446583_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
18188153_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18188153_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19622356_3_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19622356_3_P3.bmp	EXPERIMENTAL	TRAIN	GEL
18256687_5_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18256687_5_P4.bmp	EXPERIMENTAL	TRAIN	GEL
7588762_7_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/7588762_7_P3.bmp	EXPERIMENTAL	TRAIN	GEL
18188155_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18188155_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17396150_2_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17396150_2_P4.bmp	EXPERIMENTAL	TRAIN	GEL
16045494_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16045494_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
15978591_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15978591_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
14963148_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/14963148_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17721437_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17721437_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16601676_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16601676_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16213503_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16213503_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
20875083_1_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20875083_1_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16675952_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16675952_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
15743820_1_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15743820_1_P3.bmp	EXPERIMENTAL	TRAIN	GEL
20389281_3_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20389281_3_P5.bmp	EXPERIMENTAL	TRAIN	GEL
17066076_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17066076_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
10428862_8_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/10428862_8_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19059247_1_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19059247_1_P1.bmp	EXPERIMENTAL	TRAIN	GEL
10446210_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/10446210_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
20010802_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20010802_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16511562_1_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16511562_1_P1.bmp	EXPERIMENTAL	TRAIN	GEL
19665023_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19665023_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16362036_1_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16362036_1_P5.bmp	EXPERIMENTAL	TRAIN	GEL
18583959_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18583959_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16611247_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16611247_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16098514_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16098514_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17099693_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17099693_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
12466551_3_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12466551_3_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16957780_3_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16957780_3_P3.bmp	EXPERIMENTAL	TRAIN	GEL
17853888_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17853888_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17006541_1_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17006541_1_P3.bmp	EXPERIMENTAL	TRAIN	GEL
18511908_1_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18511908_1_P3.bmp	EXPERIMENTAL	TRAIN	GEL
18325344_6_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18325344_6_P3.bmp	EXPERIMENTAL	TRAIN	GEL
17197020_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17197020_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17245429_1_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17245429_1_P4.bmp	EXPERIMENTAL	TRAIN	GEL
15175323_1_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15175323_1_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17170431_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17170431_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
20869963_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20869963_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
9786960_7_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/9786960_7_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16619024_4_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16619024_4_P4.bmp	EXPERIMENTAL	TRAIN	GEL
17568776_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17568776_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
18583988_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18583988_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16946708_7_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16946708_7_P1.bmp	EXPERIMENTAL	TRAIN	GEL
9566916_1_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/9566916_1_P1.bmp	EXPERIMENTAL	TRAIN	GEL
8246987_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/8246987_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
12718880_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12718880_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
17016471_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17016471_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16456542_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16456542_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17363903_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17363903_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16541103_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16541103_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16601693_6_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16601693_6_P5.bmp	EXPERIMENTAL	TRAIN	GEL
12620186_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12620186_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
11740559_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11740559_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17962804_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17962804_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17470367_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17470367_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
19893491_5_P6.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19893491_5_P6.bmp	EXPERIMENTAL	TRAIN	GEL
17380122_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17380122_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
17053785_6_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17053785_6_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16341089_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16341089_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
10871618_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/10871618_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
19843165_1_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19843165_1_P5.bmp	EXPERIMENTAL	TRAIN	GEL
15538381_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15538381_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17581635_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17581635_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16966330_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16966330_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19910927_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19910927_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
18323857_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18323857_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
18201571_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18201571_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17396155_1_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17396155_1_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16902406_1_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16902406_1_P3.bmp	EXPERIMENTAL	TRAIN	GEL
14966293_6_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/14966293_6_P4.bmp	EXPERIMENTAL	TRAIN	GEL
17082762_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17082762_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16688220_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16688220_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19098711_2_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19098711_2_P5.bmp	EXPERIMENTAL	TRAIN	GEL
18388856_6_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18388856_6_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17380188_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17380188_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
20977669_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20977669_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17318178_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17318178_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
18275857_1_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18275857_1_P3.bmp	EXPERIMENTAL	TRAIN	GEL
15251452_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15251452_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17170700_1_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17170700_1_P3.bmp	EXPERIMENTAL	TRAIN	GEL
8617242_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/8617242_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
15343271_3_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15343271_3_P4.bmp	EXPERIMENTAL	TRAIN	GEL
11882361_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11882361_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19909339_3_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19909339_3_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16902406_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16902406_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17159996_1_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17159996_1_P5.bmp	EXPERIMENTAL	TRAIN	GEL
15798189_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15798189_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
18079694_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18079694_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
12634364_7_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12634364_7_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16730713_1_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16730713_1_P4.bmp	EXPERIMENTAL	TRAIN	GEL
16697380_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16697380_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
12606711_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12606711_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
20116378_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20116378_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
20456499_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20456499_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
15811326_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15811326_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
15983032_6_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15983032_6_P3.bmp	EXPERIMENTAL	TRAIN	GEL
14521842_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/14521842_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
15620689_1_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15620689_1_P3.bmp	EXPERIMENTAL	TRAIN	GEL
21126315_1_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/21126315_1_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17057644_4_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17057644_4_P4.bmp	EXPERIMENTAL	TRAIN	GEL
14761940_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/14761940_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
12750383_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12750383_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19180116_4_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19180116_4_P4.bmp	EXPERIMENTAL	TRAIN	GEL
15927180_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15927180_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
20868680_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20868680_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
17170703_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17170703_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16619024_2_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16619024_2_P4.bmp	EXPERIMENTAL	TRAIN	GEL
11077444_10_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11077444_10_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16874307_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16874307_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
15469938_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15469938_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
21615688_2_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/21615688_2_P5.bmp	EXPERIMENTAL	TRAIN	GEL
11701125_2_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11701125_2_P4.bmp	EXPERIMENTAL	TRAIN	GEL
17022978_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17022978_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16840345_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16840345_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
19369942_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19369942_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16724116_6_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16724116_6_P3.bmp	EXPERIMENTAL	TRAIN	GEL
7644498_6_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/7644498_6_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16288748_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16288748_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16159897_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16159897_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
15659545_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15659545_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
8395016_3_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/8395016_3_P3.bmp	EXPERIMENTAL	TRAIN	GEL
18401342_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18401342_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
18331838_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18331838_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16293251_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16293251_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
11477403_3_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11477403_3_P4.bmp	EXPERIMENTAL	TRAIN	GEL
17936276_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17936276_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17950729_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17950729_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
11077444_10_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11077444_10_P2.bmp	EXPERIMENTAL	TRAIN	GEL
12970734_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12970734_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
12354784_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12354784_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
16374505_1_P13.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16374505_1_P13.bmp	EXPERIMENTAL	TRAIN	GEL
15811326_3_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15811326_3_P3.bmp	EXPERIMENTAL	TRAIN	GEL
18239684_3_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18239684_3_P1.bmp	EXPERIMENTAL	TRAIN	GEL
19968861_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19968861_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
10064583_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/10064583_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
15469938_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15469938_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
18566586_1_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18566586_1_P3.bmp	EXPERIMENTAL	TRAIN	GEL
17066076_4_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17066076_4_P4.bmp	EXPERIMENTAL	TRAIN	GEL
17599065_8_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17599065_8_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17962807_1_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17962807_1_P5.bmp	EXPERIMENTAL	TRAIN	GEL
17006537_1_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17006537_1_P4.bmp	EXPERIMENTAL	TRAIN	GEL
16115959_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16115959_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
12429735_1_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/12429735_1_P2.bmp	EXPERIMENTAL	TRAIN	GEL
21453705_1_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/21453705_1_P5.bmp	EXPERIMENTAL	TRAIN	GEL
16879824_2_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16879824_2_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16956611_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16956611_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
15601262_5_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15601262_5_P3.bmp	EXPERIMENTAL	TRAIN	GEL
21237157_3_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/21237157_3_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17016471_1_P4.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17016471_1_P4.bmp	EXPERIMENTAL	TRAIN	GEL
18464795_4_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18464795_4_P2.bmp	EXPERIMENTAL	TRAIN	GEL
16642037_2_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16642037_2_P1.bmp	EXPERIMENTAL	TRAIN	GEL
18202719_1_P7.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18202719_1_P7.bmp	EXPERIMENTAL	TRAIN	GEL
19039328_3_P6.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19039328_3_P6.bmp	EXPERIMENTAL	TRAIN	GEL
17703191_7_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17703191_7_P2.bmp	EXPERIMENTAL	TRAIN	GEL
19665027_2_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19665027_2_P3.bmp	EXPERIMENTAL	TRAIN	GEL
20392206_1_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/20392206_1_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16628214_5_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16628214_5_P3.bmp	EXPERIMENTAL	TRAIN	GEL
15848184_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15848184_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
18418389_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/18418389_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
16858405_6_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/16858405_6_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17380122_6_P6.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17380122_6_P6.bmp	EXPERIMENTAL	TRAIN	GEL
19857493_4_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/19857493_4_P1.bmp	EXPERIMENTAL	TRAIN	GEL
11477403_5_P5.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/11477403_5_P5.bmp	EXPERIMENTAL	TRAIN	GEL
15848169_4_P3.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/15848169_4_P3.bmp	EXPERIMENTAL	TRAIN	GEL
10391924_5_P2.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/10391924_5_P2.bmp	EXPERIMENTAL	TRAIN	GEL
17189196_5_P1.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17189196_5_P1.bmp	EXPERIMENTAL	TRAIN	GEL
17099693_1_P8.bmp	GEL	PUBMED	gels/udel_gel_batch_1/raw/17099693_1_P8.bmp	EXPERIMENTAL	TRAIN	GEL
